nu,E_MPa,rmse_N,max_abs_residual_N,relative_rmse,observation_count
-0.99,1039.4568808693514,492.4973553990261,840.4072773687749,0.5753204936673825,66
-0.989,1238.3639903470294,488.8616777217417,834.0460824625964,0.5710734051232906,66
-0.988,1449.5722980565347,484.9698454377287,827.5945849374589,0.5665270845261071,66
-0.987,1671.6518153671273,480.84183139518717,832.212410808325,0.5617048635521555,66
-0.986,1903.1743030364455,476.4979412090805,835.5797025339896,0.5566304626058134,66
-0.985,2142.7316055673823,471.9585787133236,837.747129267827,0.5513277168278627,66
-0.984,2388.951840238581,467.2440305994997,838.7709866173525,0.5458203245169615,66
-0.983,2640.5132634158895,462.3742730391073,838.7120025490252,0.5401316212316098,66
-0.982,2896.1557394610045,457.3688020778624,837.6341899968943,0.5342843816619112,66
-0.981,3154.689827903982,452.2464886585578,835.6037689759306,0.528300650271667,66
-0.98,3415.003579910123,447.02545830517624,832.6881754143463,0.5222016007490027,66
-0.979,3676.067194256965,441.72299480513345,828.9551685506674,0.5160074234908807,66
-0.978,3936.9357260749525,436.3554666676001,824.4720438187221,0.5097372396939397,66
-0.977,4196.750069482683,430.93827471349294,819.3049538220832,0.50340904013071,66
-0.976,4454.736449627384,425.48581885943474,813.5183363660767,0.4970396463476412,66
-0.975,4710.204662588246,420.01148198108666,807.1744455994221,0.4906446918147361,66
-0.974,4962.545295353406,414.5276286649622,800.3329801020737,0.4842386204674574,66
-0.973,5211.226144865078,409.0456166647757,793.0508001901047,0.4778347000896871,66
-0.972,5455.788037013458,403.5758189511323,785.3817257192802,0.4714450480715064,66
-0.971,5695.84022528294,398.1276543653476,777.3764051711373,0.46508066721805946,66
-0.97,5931.055526057675,392.7096250444023,769.0822467096993,0.45875148946825184,66
-0.969,6161.165324621491,387.32935896149866,760.54340211626,0.4524664255893401,66
-0.968,6385.954563587346,381.99365611455994,751.800794963707,0.4462334191329377,66
-0.967,6605.256804547588,376.7085370845825,742.8921850094737,0.44005950315941134,66
-0.966,6818.949434596611,371.4792928704112,733.8522615066628,0.4339508584533564,66
-0.965,7026.9490723016315,366.3105350813678,724.712758906697,0.4279128721571046,66
-0.964,7229.207212788409,361.20624573097393,715.5025892144974,0.42195019593824346,66
-0.963,7425.706138857164,356.16982602178547,706.2479860290881,0.4160668029785822,66
-0.962,7616.455114353962,351.2041436421464,696.9726560369332,0.4102660432247867,66
-0.961,7801.486867244621,346.31157821035316,687.6979344079127,0.4045506964748764,66
-0.96,7980.854362787468,341.494064600743,678.4429411658153,0.3989230229904479,66
-0.959,8154.627861678426,336.75313397045034,669.2247361622008,0.3933848114228895,66
-0.958,8322.892253843122,332.08995237616057,660.0584707737239,0.3879374239243033,66
-0.957,8485.744655480657,327.5053569284177,650.9575348702313,0.38258183838187204,66
-0.956,8643.292254837197,322.9998894782602,641.9336979673946,0.37731868776956706,66
-0.955,8795.650390837875,318.57382786853515,632.9972437880344,0.3721482966549871,66
-0.954,8942.940847983018,314.227214811453,624.1570977157749,0.3670707149332426,66
-0.953,9085.290350689353,309.95988447602565,615.4209468385575,0.3620857488855961,66
-0.952,9222.829240416002,305.7714868850905,606.7953524534092,0.35719298967932633,66
-0.951,9355.690319364727,301.6615102326683,598.2858550429072,0.3523918394381902,66
-0.95,9484.007845204662,297.6293012393163,589.8970718428034,0.3476815350209293,66
-0.949,9607.916662079066,293.6740836667136,581.6327872038735,0.34306116964944816,66
-0.948,9727.551454052995,289.7949751136122,573.4960360133152,0.33852971252933534,66
-0.947,9843.046108115119,285.99100221408867,565.4891804853751,0.3340860266040006,66
-0.946,9954.533174820308,282.26111435622266,557.6139806607141,0.32972888458041993,66
-0.945,10062.14341562939,278.6041960353129,549.8716589718755,0.325456983359788,66
-0.944,10166.005426947315,275.0190779508628,542.2629592406379,0.32126895700068087,66
-0.943,10266.245331770248,271.504546951098,534.7882004738256,0.31716338833593993,66
-0.942,10362.986530714374,268.0593549229357,527.4473258191422,0.3131388193576652,66
-0.941,10456.349505009715,264.6822267193041,520.2399470331925,0.3091937604776694,66
-0.94,10546.451664797629,261.3718672096325,513.1653848011034,0.30532669876364715,66
-0.939,10633.407236769312,258.1269675333206,506.22270523212836,0.30153610524428837,66
-0.938,10717.327185824524,254.94621063012536,499.41075283909515,0.29782044136970864,66
-0.9369999999999999,10798.319166017698,251.82827611573933,492.7281802920293,0.2941781647069522,66
-0.9359999999999999,10876.487496592343,248.771844565416,486.17347521837524,0.29060773394399325,66
-0.9349999999999999,10951.933159389433,245.775601263359,479.74498430432345,0.2871076132696591,66
-0.9339999999999999,11024.753814352538,242.8382394707435,473.440934934016,0.2836762761912335,66
-0.9329999999999999,11095.043830245835,239.958463260694,467.2594545861767,0.2803122088461918,66
-0.9319999999999999,11162.894328054093,237.1349899643044,461.19858819116837,0.2770139128595678,66
-0.9309999999999999,11228.393234849322,234.36655226784322,455.25631363560456,0.2737799077938452,66
-0.9299999999999999,11291.625346190147,231.65189999763894,449.4305555866315,0.2706087332340065,66
