nu,E_MPa,rmse_N,max_abs_residual_N,relative_rmse,observation_count
-0.99,550.7302729050058,386.051826977617,681.777451142073,0.5819906034366258,96
-0.989,659.5071819497116,384.14638234642763,679.5721707974116,0.5791180594069734,96
-0.988,776.1805482583092,382.0910756622987,677.4285760575041,0.5760195915491515,96
-0.987,900.169800900325,379.8935319014503,674.9351806038617,0.5727066948599494,96
-0.986,1030.8772981469401,377.561709257174,671.7872597177029,0.5691913666759743,96
-0.985,1167.6947293518217,375.1038243302748,668.0161005406305,0.5654859938948559,96
-0.984,1310.0092432907447,372.52827885726964,667.0226988317455,0.5616032425146904,96
-0.983,1457.209209193582,369.8435890504239,669.9805349572105,0.557555951110946,96
-0.982,1608.6895343851747,367.0583184743588,672.243744297703,0.553357029644911,96
-0.981,1763.8564806460515,364.1810152237361,673.8363193587369,0.5490193647562089,96
-0.98,1922.1319393487263,361.2201540022276,674.7842972523152,0.5445557324442247,96
-0.979,2082.957142472588,358.18408354073506,675.1153901793493,0.53997871879869,96
-0.978,2245.79580223521,355.0809796378118,674.8586281519741,0.5353006492059937,96
-0.977,2410.136685923086,351.9188039616491,674.0440187619537,0.5305335262413113,96
-0.976,2575.4956443216083,348.7052686239027,672.7022278375301,0.5256889762620456,96
-0.975,2741.4171218171314,345.447806423119,670.867173228339,0.5207782045484435,96
-0.974,2907.4751837686836,342.15354656065256,674.5987368239103,0.5158119586942435,96
-0.973,3073.2741022087457,338.8292955550007,677.7168262091197,0.5108004998341711,96
-0.972,3238.4485444843403,335.4815230209532,680.2492153306891,0.5057535812053626,96
-0.971,3402.6634112951765,332.1163519368404,682.2241303124724,0.500680433474802,96
-0.97,3565.6133709553314,328.7395529950549,683.6700067041274,0.4955897562224758,96
-0.969,3727.0221358448584,325.3565426162103,684.6152718829079,0.4904897149476283,96
-0.968,3886.6415251708495,321.9723842039639,685.088152421957,0.4853879429604629,96
-0.967,4044.2503555576927,318.59179222377713,685.1165058006488,0.4802915475310586,96
-0.966,4199.653197846298,315.2191387028944,684.7276754826389,0.4752071196883819,96
-0.965,4352.679034993222,311.8584617688369,683.948368119049,0.470140747092453,96
-0.964,4503.179852285125,308.51347586816604,682.804551439893,0.4650980294395942,96
-0.963,4651.029187359292,305.1875833347453,681.321371267807,0.46008409590210797,96
-0.962,4796.120663855647,301.8838870060103,679.5230860153044,0.45510362414787553,96
-0.961,4938.366529005502,298.6052036158089,677.433017001281,0.4501608605306693,96
-0.96,5077.69621214893,295.3540777223586,675.07351293576,0.44525964108717925,96
-0.959,5214.054918109458,292.13279595910984,672.4659269659522,0.440403413020834,96
-0.958,5347.402266567439,288.94340142429854,669.6306047445391,0.43559525639470326,96
-0.957,5477.710986074756,285.78770805134116,666.5868820662446,0.4308379057955183,96
-0.956,5604.965669144839,282.6673148267129,663.3530907158685,0.426133771767767,96
-0.955,5729.161592925931,279.5836197444142,659.9465712753824,0.42148496185068396,96
-0.954,5850.303608309526,276.53783340649,656.3836917455994,0.4168933010816486,96
-0.953,5968.405098921813,273.53099219732525,652.6798709462776,0.4123603518570323,96
-0.952,6083.4870102735,270.5639709756436,648.849605764912,0.4078874330659605,96
-0.951,6195.576948380677,267.6374952423668,644.9065014269796,0.40347563843391193,96
-0.95,6304.708346394278,264.7521527548738,640.863304057824,0.39912585403173956,96
-0.949,6410.91969716564,261.90840456884666,636.7319348976544,0.39483877492175334,96
-0.948,6514.253849209736,259.1065954979599,632.523525615788,0.39061492092617534,96
-0.947,6614.757363186207,256.3469639893015,628.2484542479906,0.38645465151478375,96
-0.946,6712.479925781677,253.6296514187503,623.9163813514533,0.3823581798181151,96
-0.945,6807.473817730145,250.9547108157234,619.5362860357341,0.37832558578041603,96
-0.944,6899.793432634128,248.32211503087711,615.1165015851279,0.37435682847282215,96
-0.943,6989.494843236372,245.73176436363187,610.6647504386689,0.37045175759219673,96
-0.942,7076.635411827007,243.1834936688996,606.1881783388019,0.36661012417484445,96
-0.941,7161.27344154468,240.6770789642445,601.6933874990275,0.362831590557105,96
-0.94,7243.467865433288,238.21224355999178,597.1864686750117,0.35911573961676957,96
-0.939,7323.277970241202,235.7886637356012,592.6730320532286,0.3554620833304708,96
-0.938,7400.7631520904015,233.40597398603475,588.1582368965586,0.3518700706828196,96
-0.9369999999999999,7475.982701294858,231.06377186191656,583.6468199078802,0.34833909496316545,96
-0.9359999999999999,7548.995613764388,228.7616224270949,579.1431222909528,0.3448685004855726,96
-0.9349999999999999,7619.860426590654,226.49906235679845,574.6511155031561,0.34145758876697635,96
-0.9339999999999999,7688.635075571881,224.27560369900107,570.1744257073298,0.33810562419761064,96
-0.9329999999999999,7755.3767725900425,222.0907373208868,565.7163569403108,0.33481183923670993,96
-0.9319999999999999,7820.141900907804,219.94393606149612,561.2799130241326,0.33157543916526633,96
-0.9309999999999999,7882.985926600249,217.83465761074302,556.8678182525003,0.328395606426278,96
-0.9299999999999999,7943.9633244776805,215.7623471340608,552.482536890282,0.3252715045815217,96
-0.929,8003.127516990388,213.72643966096894,548.1262915276305,0.32220228191242506,96
-0.9279999999999999,8060.530824733113,211.7263622548795,543.801080333138,0.31918707469114843,96
-0.927,8116.2244272861,209.76153598049223,539.5086932522792,0.31622501014652166,96
-0.9259999999999999,8170.25833324166,207.83137768415406,535.2507271984869,0.3133152091480169,96
-0.925,8222.681358368465,205.935301601638,531.0286002846813,0.3104567886295479,96
-0.9239999999999999,8273.54111096323,204.0727208068568,526.8435651429564,0.3076488637734714,96
-0.923,8322.883983527923,202.2430485141719,522.6967213796738,0.3048905499738771,96
-0.9219999999999999,8370.755149993865,200.44569924608268,518.5890272123002,0.30218096459693167,96
-0.921,8417.198567789255,198.6800898773004,514.5213103332608,0.2995192285548677,96
-0.9199999999999999,8462.256984117059,196.94564056541307,510.49427804468354,0.29690446770900314,96
-0.919,8505.97194587318,195.24177557764415,506.5085267064617,0.29433581411611737,96
-0.9179999999999999,8548.383812694003,193.56792402249303,502.56455053839875,0.29181240713143236,96
-0.917,8589.531772674756,191.92352049441934,498.66274981555455,0.28933339438050343,96
-0.916,8629.45386034939,190.30800563909898,494.8034384941194,0.28689793261136837,96
-0.915,8668.186976565925,188.7208266462295,490.9868513034352,0.2845051884374738,96
-0.914,8705.766909931923,187.1614376763071,487.21315033796276,0.28215433898106085,96
-0.913,8742.228359540231,185.62930022731086,483.4824311812963,0.2798445724259582,96
-0.912,8777.604958718592,184.12388344675588,479.794728592571,0.2775750884880163,96
-0.911,8811.929299575653,182.6446643941463,476.1500217839583,0.27534509881076735,96
-0.91,8845.23295814323,181.19112825845284,472.54823931630307,0.27315382729328214,96
-0.909,8877.54651993819,179.7627685348677,468.98926363838075,0.27100051035663647,96
-0.908,8908.899605789362,178.35908716473912,465.4729352937562,0.2688843971548688,96
-0.907,8939.320897794089,176.97959464226946,461.9990568177601,0.266804749735832,96
-0.906,8968.838165286605,175.62381009125934,458.567396345716,0.26476084315688925,96
-0.905,8997.478290715993,174.29126131490864,455.1776909522465,0.2627519655599907,96
-0.904,9025.267295345495,172.9814848214286,451.82964974020797,0.2607774182102854,96
-0.903,9052.230364697425,171.69402582798574,448.52295669664045,0.25883651550206643,96
-0.902,9078.391873679097,170.42843824528245,445.25727333197773,0.25692858493552595,96
-0.901,9103.775411335077,169.18428464487837,442.0322411177014,0.2550529670674903,96
-0.9,9128.40380518,167.96113621117556,438.8474837366341,0.2532090154390357,96
-0.899,9152.299145073861,166.75857267981942,435.7026091591082,0.2513960964826247,96
-0.898,9175.482806608776,165.57618226411338,432.5972115573646,0.24961358941117298,96
-0.897,9197.97547398231,164.41356157090254,429.53087306971224,0.24786088609124046,96
-0.896,9219.797162337878,163.27031550724985,426.5031654251792,0.24613739090234096,96
-0.895,9240.96723955747,162.14605717910896,423.51365143867156,0.24444252058418728,96
-0.894,9261.504447496183,161.04040778308672,420.5618863859607,0.24277570407351803,96
-0.893,9281.426922651732,159.95299649228753,417.64741926717363,0.24113638233200294,96
-0.892,9300.752216265171,158.88346033713864,414.76979396687454,0.2395240081665817,96
-0.891,9319.497313852058,157.83144408201085,411.92855031825155,0.2379380460434638,96
-0.89,9337.678654165515,156.79660009837053,409.1232250784007,0.23637797189689977,96
-0.889,9355.31214759474,155.77858823512852,406.35335282122134,0.23484327293372606,96
-0.888,9372.413194004506,154.7770756867856,403.618466753962,0.2333334474345885,96
-0.887,9388.996700022337,153.79173685991412,400.91809946304954,0.23184800455265722,96
-0.886,9405.077095781691,152.82225323846296,398.2517835944246,0.23038646411056782,96
-0.885,9420.668351130342,151.86831324832005,395.61905247324,0.22894835639624325,96
-0.884,9435.78399131408,150.9296121215241,393.0194406674405,0.22753322195818684,96
-0.883,9450.437112146634,150.00585176047423,390.4524844994145,0.22614061140077218,96
-0.882,9464.640394677219,149.09674060244853,387.9177225096096,0.2247700851799987,96
-0.881,9478.406119367697,148.20199348470814,385.4146958757382,0.22342121340012985,96
-0.88,9491.746179791448,147.3213315104325,382.9429487909212,0.2220935756115847,96
-0.879,9504.67209586661,146.45448191570185,380.5020288038975,0.22078676061040786,96
-0.878,9517.195026636251,145.60117793771855,378.09148712419125,0.21950036623960703,96
-0.877,9529.325782608206,144.7611586844328,375.71087889492185,0.21823399919260816,96
-0.876,9541.07483766741,143.93416900571978,373.359763435756,0.216987274819049,96
-0.875,9552.452340573405,143.11995936623308,371.03770445831424,0.21575981693309976,96
-0.874,9563.468126055719,142.31828572004324,368.74427025617666,0.21455125762447533,96
-0.873,9574.131725519577,141.52890938715362,366.4790338714864,0.21336123707227717,96
-0.872,9584.45237737439,140.7515969319714,364.24157323999594,0.2121894033617828,96
-0.871,9594.439036997204,139.9861200437982,362.0314713162681,0.2110354123042802,96
-0.87,9604.100386343023,139.2322554193933,359.848316180629,0.20989892726002637,96
-0.869,9613.444843213783,138.48978464765173,357.69170112933864,0.20877961896439437,96
-0.868,9622.480570197533,137.75849409642947,355.56122474935273,0.20767716535725728,96
-0.867,9631.215483288948,137.0381748015399,353.45649097894113,0.20659125141564513,96
-0.866,9639.65726020222,136.3286223579375,351.37710915533296,0.20552156898969967,96
-0.865,9647.813348386977,135.62963681309796,349.32269405048345,0.20446781664193983,96
-0.864,9655.690972757637,134.9410225625979,347.2928658959675,0.20342969948984352,96
-0.863,9663.297143146276,134.26258824789096,345.28725039793096,0.20240692905174038,96
-0.862,9670.638661488905,133.5941466562737,343.3054787429724,0.20139922309600602,96
-0.861,9677.722128754564,132.93551462302855,341.34718759574724,0.20040630549353797,96
-0.86,9684.55395162662,132.28651293572838,339.41201908904344,0.19942790607349037,96
-0.859,9691.140348945039,131.6469662406836,337.4996208070117,0.19846376048223902,96
-0.858,9697.4873579185,131.01670295150947,335.609645762183,0.19751361004554213,96
-0.857,9703.60084011451,130.39555515978861,333.7417523668658,0.1965772016338604,96
-0.856,9709.48648723586,129.7833585478023,331.8956043994636,0.19565428753079506,96
-0.855,9715.149826691013,129.17995230330087,330.07087096621206,0.19474462530460082,96
-0.854,9720.596226966212,128.58517903628294,328.26722645880704,0.19384797768272644,96
-0.853,9725.830902806447,127.9988846977511,326.4843505083436,0.19296411242933545,96
-0.852,9730.858920212426,127.42091850041137,324.7219279359686,0.19209280222575698,96
-0.851,9735.685201260312,126.85113284128133,322.9796487006101,0.19123382455381382,96
-0.85,9740.31452875078,126.28938322617263,321.2572078441174,0.19038696158197674,96
-0.849,9744.75155069376,125.73552819601214,319.55430543412814,0.18955200005428993,96
-0.848,9749.00078463488,125.18942925496536,317.87064650494614,0.188728731182014,96
-0.847,9753.066621829617,124.65095080032587,316.2059409966907,0.18791695053793114,96
-0.846,9756.953331270624,124.11996005413467,314.5599036929685,0.18711645795325804,96
-0.845,9760.665063573857,123.59632699649178,312.93225415728114,0.1863270574171103,96
-0.844,9764.205854728676,123.07992430052447,311.32271666838307,0.1855485569784639,96
-0.843,9767.57962971693,122.57062726897512,309.7310201547735,0.1847807686505587,96
-0.842,9770.790206005971,122.0683137723721,308.1568981284945,0.18402350831768816,96
-0.841,9773.841296920209,121.57286418874804,306.60008861839844,0.1832765956443219,96
-0.84,9776.736514895762,121.08416134486951,305.06033410302734,0.18253985398650674,96
-0.839,9779.479374622493,120.60209045894257,303.5373814432353,0.18181311030549283,96
-0.838,9782.073296077628,120.12653908475924,302.0309818146812,0.18109619508353192,96
-0.837,9784.521607454957,119.65739705725035,300.5408906402957,0.1803889422417957,96
-0.836,9786.827547993487,119.1945564394107,299.0668675228295,0.17969118906036316,96
-0.835,9788.994270709218,118.73791147056289,297.60867617757197,0.17900277610022597,96
-0.834,9791.024845033673,118.28735851592674,296.16608436532283,0.17832354712726203,96
-0.833,9792.922259362591,117.84279601746205,294.7388638256948,0.1776533490381289,96
-0.832,9794.689423518035,117.40412444595263,293.3267902108163,0.17699203178802803,96
-0.831,9796.32917112717,116.97124625430034,291.92964301949047,0.17633944832029358,96
-0.83,9797.844261920716,116.54406583199842,290.5472055318754,0.17569545449775892,96
-0.829,9799.237383954023,116.12248946075424,289.179264744725,0.1750599090358558,96
-0.828,9800.511155753591,115.7064252712317,287.825611307244,0.17443267343740174,96
-0.827,9801.668128391764,115.29578320088478,286.48603945759237,0.17381361192903197,96
-0.826,9802.710787492184,114.89047495285374,285.1603469600734,0.17320259139923375,96
-0.825,9803.641555168546,114.49041395589656,283.8483350430401,0.17259948133794123,96
-0.824,9804.462791899039,114.09551532532876,282.54980833754547,0.17200415377765027,96
-0.823,9805.176798338827,113.7056958249449,281.26457481675766,0.17141648323601358,96
-0.822,9805.785817072783,113.32087382989654,279.99244573616664,0.17083634665987749,96
-0.821,9806.292034310645,112.940969290501,278.7332355745923,0.17026362337072196,96
-0.82,9806.69758152659,112.56590369695712,277.4867619760149,0.16969819501146807,96
-0.819,9807.004537045374,112.19560004494323,276.2528456922379,0.1691399454946154,96
-0.818,9807.214927576746,111.82998280207495,275.0313105263896,0.16858876095167555,96
-0.817,9807.330729700137,111.46897787519927,273.8219832772774,0.16804452968386666,96
-0.816,9807.353871301299,111.11251257850338,272.6246936845967,0.1675071421140358,96
-0.815,9807.286232962651,110.76051560241635,271.43927437499667,0.1669764907397771,96
-0.8140000000000001,9807.12964930896,110.41291698328251,270.2655608090107,0.16645247008771277,96
-0.813,9806.885910309868,110.06964807378628,269.1033912288452,0.1659349766689073,96
-0.812,9806.556762540902,109.73064151410878,267.9526066070347,0.16542390893538478,96
-0.8109999999999999,9806.143910404306,109.39583120379557,266.8130505959514,0.16491916723771813,96
-0.81,9805.649017311189,109.06515227431836,265.6845694781758,0.16442065378366477,96
-0.8089999999999999,9805.073706826279,108.7385410623106,264.5670121177169,0.16392827259781798,96
-0.808,9804.4195637766,108.4159350834604,263.4602299120828,0.16344192948224925,96
-0.8069999999999999,9803.688135325385,108.09727300704188,262.36407674519046,0.16296153197811325,96
-0.806,9802.880932012287,107.78249463106991,261.27840894111404,0.16248698932819244,96
-0.8049999999999999,9801.999428761235,107.4715408580591,260.20308521865803,0.1620182124403526,96
-0.804,9801.045065856866,107.16435367137417,259.1379666467549,0.16155511385188995,96
