nu,E_MPa,rmse_N,max_abs_residual_N,relative_rmse,observation_count
-0.99,228.93778735660746,623.4651423923442,1016.952333502313,0.6618877248180308,8
-0.989,275.6899086560222,622.5258085757705,1024.8385079489515,0.6608905022302356,8
-0.988,326.57976257166195,621.5022129401069,1032.394460889956,0.659803824980208,8
-0.987,381.53513292747107,620.3952579549323,1039.6157142399484,0.6586286511544479,8
-0.986,440.47759844373877,619.2059445789758,1046.4983836909435,0.6573660433982439,8
-0.985,503.3228159616501,617.9353691223433,1053.0391831781778,0.6560171655845249,8
-0.984,569.9808243867885,616.5847198174316,1059.2354268054423,0.6545832791734504,8
-0.983,640.3563672473294,615.1552731200293,1065.0850282611977,0.6530657392855558,8
-0.982,714.3492316619208,613.6483897635061,1070.5864977754063,0.6514659905127725,8
-0.981,791.8546014355197,612.0655105901824,1075.7389366847233,0.6497855624928949,8
-0.98,872.7634219492618,610.4081521849051,1080.5420296903167,0.6480260652740646,8
-0.979,956.9627744822984,608.6779023365614,1084.996034907853,0.6461891844965882,8
-0.978,1044.3362575995404,606.8764153537126,1089.1017718230798,0.644276676419887,8
-0.977,1134.7643732578997,605.0054072607534,1092.8606072787247,0.6422903628226057,8
-0.976,1228.12491532454,603.0666509009787,1096.2744396291046,0.6402321258038948,8
-0.975,1324.2933582619414,601.0619709727029,1099.3456812077893,0.6381039025136184,8
-0.974,1423.1432438148518,598.9932390241223,1102.0772392608962,0.6359076798387624,8
-0.973,1524.5465636317017,596.86236843196,1104.472495504042,0.633645489072626,8
-0.972,1628.3741358655966,594.6713093880945,1106.5352844647464,0.6313194005924885,8
-0.971,1734.4959739257934,592.4220439173771,1108.2698707741197,0.6289315185703881,8
-0.97,1842.7816456872436,590.116580948693,1109.680925572118,0.6264839757404246,8
-0.969,1953.1006216113474,587.7569514600483,1110.7735021895382,0.6239789282446502,8
-0.968,2065.3226103829957,585.3452037170839,1111.5530112673812,0.6214185505781452,8
-0.967,2179.3178808259227,582.8833986229471,1112.0251954703558,0.6188050306523138,8
-0.966,2294.95756901712,580.3736051959203,1112.1961039462092,0.616140564993811,8
-0.965,2412.113969681101,577.8178961896151,1112.0720666764423,0.6134273540948193,8
-0.964,2530.6608111027035,575.2183438689414,1111.6596688568893,0.6106675979287025,8
-0.963,2650.473512952918,572.5770159534211,1110.965725438783,0.6078634916433155,8
-0.962,2771.4294265728436,569.8959717378192,1109.9972559524035,0.6050172214425598,8
-0.961,2893.4080574063137,567.1772583984489,1108.7614597263916,0.6021309606650553,8
-0.96,3016.291269409663,564.4229074919663,1107.2656916063875,0.5992068660671652,8
-0.959,3139.9634713977944,561.634931651944,1105.5174382670182,0.5962470743159871,8
-0.958,3264.3117854070797,558.8153214870688,1103.5242952014469,0.5932536986963944,8
-0.957,3389.226197268222,555.9660426834165,1101.2939444629235,0.5902288260347327,8
-0.956,3514.59968968476,553.0890333119567,1098.8341332230393,0.5871745138403913,8
-0.955,3640.3283582056315,550.1862013412069,1096.1526532018734,0.58409278766517,8
-0.954,3766.3115105628076,547.259422353818,1093.2573210159308,0.5809856386791421,8
-0.953,3892.4517499172957,544.3105374648321,1090.1559594808587,0.5778550214606212,8
-0.952,4018.6550426195813,541.3413514383878,1086.8563798973667,0.5747028519968022,8
-0.951,4144.830771142909,538.3536309987975,1083.366365340702,0.5715310058907558,8
-0.95,4270.891772891627,535.3491033311454,1079.693654966413,0.568341316769622,8
-0.949,4396.754365620668,532.329454765888,1075.845929338056,0.5651355748881448,8
-0.948,4522.3383602285085,529.296329641348,1071.8307967759495,0.5619155259210659,8
-0.947,4647.567061703586,526.2513293375001,1067.6557807200816,0.558682869937364,8
-0.946,4772.367259014704,523.1960114740299,1063.3283080948388,0.5554392605488931,8
-0.945,4896.669204739631,520.1318892653223,1058.855698658352,0.5521863042256195,8
-0.944,5020.406585223565,517.0604310247678,1054.2451553149087,0.5489255597693803,8
-0.943,5143.516482050957,513.9830598106012,1049.503755365098,0.545658537937896,8
-0.942,5265.93932560138,510.901153205352,1044.6384426650575,0.5423867012106289,8
