实验编号,照片,时间/s,点数,参考帧点数,当前帧点数,匹配点数,参考帧缺失点数,当前帧新增点数,平均exx,平均eyy,平均exy,X向力/N,Y向力/N,边界σx/MPa,边界σy/MPa,等效应力/MPa,等效塑性应变,X虚场系数/N每MPa,Y虚场系数/N每MPa,基线X虚场系数/N每MPa,基线Y虚场系数/N每MPa,积分面积/mm2,面积比,有效三角形数,排除点数,积分方法,基线方法,逐点/基线系数差异X/%,逐点/基线系数差异Y/%,阶段1内部虚功X/N,阶段1外部虚功X/N,阶段1残差X/N,阶段1内部虚功Y/N,阶段1外部虚功Y/N,阶段1残差Y/N,阶段2模型等效应力/MPa,阶段2内部虚功X/N,阶段2残差X/N,阶段2内部虚功Y/N,阶段2残差Y/N
S15_XY_0.2,000013.jpg,1.305200,100489,100489,100489,100489,0,0,0.0004379187352,0.000424999949,3.565194171e-05,173.68000000,174.33000000,6.28395972,6.30747754,6.29575157,0.00145451122,0.01920791658,0.02001592291,0.01895006896,0.01920974712,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,1.36066850,4.19670172,65.24367853,173.68000000,-108.43632147,67.98823988,174.33000000,-106.34176012,35.65253029,983.54126399,809.86126399,987.22218189,812.89218189
S15_XY_0.2,000014.jpg,1.405200,100489,100489,100489,100489,0,0,0.0005601230922,0.0004991742184,3.968826977e-05,188.18000000,189.33000000,6.80858787,6.85019630,6.82948715,0.00145488715,0.023341933,0.02481934443,0.02280945496,0.02403457715,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,2.33446191,3.26515952,79.28572402,188.18000000,-108.89427598,84.30405884,189.33000000,-105.02594116,35.65259151,982.37313071,794.19313071,988.37658007,799.04658007
S15_XY_0.2,000015.jpg,1.505200,100489,100489,100489,100489,0,0,0.0006926106324,0.0006369750247,6.021311143e-05,202.18000000,203.33000000,7.31512538,7.35673382,7.33601810,0.001372007295,0.02920980693,0.03040296701,0.02883917385,0.02995749504,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,1.28517235,1.48701341,99.21717671,202.18000000,-102.96282329,103.26999275,203.33000000,-100.06000725,35.63909340,982.21021306,780.03021306,987.79702553,784.46702553
S15_XY_0.2,000016.jpg,1.605200,100489,100489,100489,100489,0,0,0.0008092773008,0.0006037251777,3.959230192e-05,216.18000000,218.33000000,7.82166290,7.89945259,7.86084643,0.001483822629,0.02985336815,0.03386590918,0.02917687252,0.03330863822,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,2.31860227,1.67305237,101.40316606,216.18000000,-114.77683394,115.03259518,218.33000000,-103.29740482,35.65730405,980.60635871,764.42635871,990.35889674,772.02889674
S15_XY_0.2,000017.jpg,1.705200,100489,100489,100489,100489,0,0,0.0008914480374,0.0008310710766,9.137665763e-05,230.68000000,231.83000000,8.34629105,8.38789948,8.36717286,0.001360929588,0.03794402071,0.03943502234,0.03747963337,0.03869325963,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,1.23903919,1.91703340,128.88474808,230.68000000,-101.79525192,133.94924484,231.83000000,-97.88075516,35.63728924,982.50747566,751.82747566,987.40553183,755.57553183
S15_XY_0.2,000018.jpg,1.805200,100489,100489,100489,100489,0,0,0.001048936253,0.0008872991828,7.286625652e-05,244.68000000,245.83000000,8.85282856,8.89443700,8.87370595,0.001334572577,0.04177918706,0.04503484266,0.04118738793,0.04443642517,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,1.43684549,1.34668232,141.91168721,244.68000000,-102.76831279,152.97019772,245.83000000,-92.85980228,35.63299664,982.52992287,737.84992287,987.14782957,741.31782957
S15_XY_0.2,000019.jpg,1.905300,100489,100489,100489,100489,0,0,0.001082496985,0.001031660021,5.107279138e-05,258.68000000,259.83000000,9.35936608,9.40097452,9.38023951,0.001339220656,0.04656322711,0.04802880337,0.04623498019,0.04725684473,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.70995362,1.63353824,158.16167299,258.68000000,-100.51832701,163.13980718,259.83000000,-96.69019282,35.63375365,982.67633576,723.99633576,987.04496799,727.21496799
S15_XY_0.2,000020.jpg,2.005300,100489,100489,100489,100489,0,0,0.001205713269,0.001103342109,6.921644361e-05,273.08140800,273.73140800,9.88042704,9.90394486,9.89220692,0.001334776603,0.05039147585,0.05286515367,0.0500264187,0.0520841627,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.72972872,1.49947877,171.16511505,273.08140800,-101.91629295,179.56747558,273.73140800,-94.16393242,35.63302987,983.67513444,710.59372644,986.01651990,712.28511190
S15_XY_0.2,000021.jpg,2.105300,100489,100489,100489,100489,0,0,0.001324238463,0.001253473784,0.0001148481125,287.18000000,289.83000000,10.39053174,10.48641206,10.43880215,0.001270754342,0.05665176206,0.05837334395,0.05628432172,0.05770674962,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.65282894,1.15514101,192.42947753,287.18000000,-94.75052247,198.27718803,289.83000000,-91.55281197,35.62260297,980.00699422,692.82699422,989.05016761,699.22016761
S15_XY_0.2,000022.jpg,2.205300,100489,100489,100489,100489,0,0,0.001496244355,0.001384904829,0.0001165187117,301.18000000,303.83000000,10.89706926,10.99294958,10.94532439,0.001155277133,0.06314221353,0.06557077693,0.06258579143,0.06482380692,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.88905499,1.15230815,214.47564416,301.18000000,-86.70435584,222.72476420,303.83000000,-81.10523580,35.60379593,979.70154923,678.52154923,988.32167375,684.49167375
S15_XY_0.2,000023.jpg,2.305300,100489,100489,100489,100489,0,0,0.001650881604,0.001487149585,0.0001255194177,315.68000000,316.83000000,11.42169740,11.46330584,11.44255836,0.001085910913,0.06837181335,0.07172829041,0.0677391176,0.07103026502,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.93401829,0.98271545,232.23906625,315.68000000,-83.44093375,243.64003780,316.83000000,-73.18996220,35.59249870,981.93425231,666.25425231,985.51136961,668.68136961
S15_XY_0.2,000024.jpg,2.405300,100489,100489,100489,100489,0,0,0.001753756361,0.0015562612,0.0001244252005,328.18000000,330.83000000,11.87396305,11.96984336,11.92219236,0.001090676416,0.07180306683,0.07602997533,0.07120255757,0.07517237175,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.84338159,1.14084944,243.89403142,328.18000000,-84.28596858,258.25160416,330.83000000,-72.57839584,35.59327483,979.76954035,651.58954035,987.68101966,656.85101966
S15_XY_0.2,000025.jpg,2.505300,100489,100489,100489,100489,0,0,0.00193858718,0.001677428721,0.0001349722778,341.68000000,343.83000000,12.36240994,12.44019963,12.40148776,0.0009695463675,0.07800559504,0.08348089783,0.07732861383,0.08257811234,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.87546016,1.09325033,264.96220687,341.68000000,-76.71779313,283.56021012,343.83000000,-60.26978988,,0.00000000,-341.68000000,0.00000000,-343.83000000
S15_XY_0.2,000026.jpg,2.605400,100489,100489,100489,100489,0,0,0.001919915611,0.001855078397,0.0001600663393,355.68000000,357.83000000,12.86894746,12.94673715,12.90801810,0.0009926844036,0.08340648724,0.08502922844,0.08281687149,0.0841201525,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.71195125,1.08068746,283.30745911,355.68000000,-72.37254089,288.81943668,357.83000000,-69.01056332,,0.00000000,-355.68000000,0.00000000,-357.83000000
S15_XY_0.2,000027.jpg,2.705400,100489,100489,100489,100489,0,0,0.002088920683,0.00197685862,0.0001382608765,369.68000000,371.33000000,13.37548497,13.43518404,13.40543420,0.0008834574679,0.08928606974,0.09191332907,0.08877176679,0.09102430586,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.57935419,0.97668771,303.27868237,369.68000000,-66.40131763,312.20271443,371.33000000,-59.12728557,,0.00000000,-369.68000000,0.00000000,-371.33000000
S15_XY_0.2,000028.jpg,2.805400,100489,100489,100489,100489,0,0,0.002201396587,0.002158113484,0.0001529159553,383.18000000,384.83000000,13.86393187,13.92363093,13.89387759,0.0007739409376,0.09638217814,0.0973139741,0.09595767487,0.09682770062,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.44238594,0.50220492,327.38208855,383.18000000,-55.79791145,330.54712709,384.83000000,-54.28287291,,0.00000000,-383.18000000,0.00000000,-384.83000000
S15_XY_0.2,000029.jpg,2.905400,100489,100489,100489,100489,0,0,0.002347096453,0.002222042915,0.0001445662977,396.18000000,398.33000000,14.33428813,14.41207782,14.37334085,0.0007413035034,0.1002392887,0.1029998437,0.09977094082,0.1022846192,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.46942316,0.69924935,340.48356587,396.18000000,-55.69643413,349.86036424,398.33000000,-48.46963576,,0.00000000,-396.18000000,0.00000000,-398.33000000
S15_XY_0.2,000030.jpg,3.005400,100489,100489,100489,100489,0,0,0.002484318315,0.002320951633,0.0001460228648,410.18000000,412.33000000,14.84082565,14.91861534,14.87987300,0.000695572849,0.1047970906,0.1085120176,0.1046069375,0.1078907414,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.18177866,0.57583836,355.96508678,410.18000000,-54.21491322,368.58360807,412.33000000,-43.74639193,,0.00000000,-410.18000000,0.00000000,-412.33000000
S15_XY_0.2,000031.jpg,3.105400,100489,100489,100489,100489,0,0,0.002646433774,0.002530854761,0.0001301872899,426.18000000,428.33000000,15.41972567,15.49751536,15.45876731,0.000535373542,0.1136149029,0.1162548206,0.1133128886,0.1156361212,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.26653130,0.53503986,385.91661784,426.18000000,-40.26338216,394.88364656,428.33000000,-33.44635344,,0.00000000,-426.18000000,0.00000000,-428.33000000
S15_XY_0.2,000032.jpg,3.205400,100489,100489,100489,100489,0,0,0.002717616512,0.00265589016,0.0001569120161,439.18000000,440.33000000,15.89008194,15.93169038,15.91092696,0.0005153508676,0.1186022683,0.1201829996,0.1181926893,0.1194334394,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.34653495,0.62759655,402.85724021,439.18000000,-36.32275979,408.22652243,440.33000000,-32.10347757,,0.00000000,-439.18000000,0.00000000,-440.33000000
S15_XY_0.2,000033.jpg,3.305500,100489,100489,100489,100489,0,0,0.002830097036,0.002706787627,0.0001687163741,451.68000000,454.33000000,16.34234758,16.43822789,16.39049807,0.0005340014873,0.1217385274,0.1243970288,0.1211861887,0.1236648086,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.45577692,0.59210067,413.51019582,451.68000000,-38.16980418,422.54034804,454.33000000,-31.78965196,,0.00000000,-451.68000000,0.00000000,-454.33000000
S15_XY_0.2,000034.jpg,3.405500,100489,100489,100489,100489,0,0,0.003037866703,0.002882133317,0.0001466628892,465.18000000,467.33000000,16.83079447,16.90858416,16.86982383,0.0003418024065,0.1300975129,0.1333247872,0.1293313395,0.1324617079,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.59241127,0.65156893,441.90322653,465.18000000,-23.27677347,452.86533394,467.33000000,-14.46466606,,0.00000000,-465.18000000,0.00000000,-467.33000000
S15_XY_0.2,000035.jpg,3.505500,100489,100489,100489,100489,0,0,0.003129206011,0.003049900047,0.0001339081477,479.18000000,480.33000000,17.33733199,17.37894043,17.35817361,0.0002622678402,0.1364599468,0.1380192142,0.1358285338,0.1374226485,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.46486031,0.43411016,463.51455468,479.18000000,-15.66544532,468.81093048,480.33000000,-11.51906952,,0.00000000,-479.18000000,0.00000000,-480.33000000
S15_XY_0.2,000036.jpg,3.605500,100489,100489,100489,100489,0,0,0.003294126735,0.003188684113,0.0001138369118,491.68000000,493.33000000,17.78959763,17.84929669,17.81952216,0.000158355257,0.1427897392,0.1451853656,0.1422810357,0.1444005186,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.35753427,0.54352090,485.01500950,491.68000000,-6.66499050,493.15225226,493.33000000,-0.17774774,,0.00000000,-491.68000000,0.00000000,-493.33000000
S15_XY_0.2,000037.jpg,3.705500,100489,100489,100489,100489,0,0,0.00335964475,0.003265322302,0.0001831056472,504.68000000,506.83000000,18.25995390,18.33774359,18.29897275,0.0002406577773,0.1461612566,0.1483378073,0.1455359995,0.1474319578,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.42962366,0.61441865,496.46706875,504.68000000,-8.21293125,503.86017514,506.83000000,-2.96982486,,0.00000000,-504.68000000,0.00000000,-506.83000000
S15_XY_0.2,000038.jpg,3.805500,100489,100489,100489,100489,0,0,0.003585841707,0.003388025968,0.0001805169763,517.68000000,520.33000000,18.73031016,18.82619048,18.77843390,0.0002364241031,0.1529221167,0.1568198018,0.1522103561,0.1561866142,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.46761639,0.40540451,519.43173443,517.68000000,1.75173443,532.67103137,520.33000000,12.34103137,,0.00000000,-517.68000000,0.00000000,-520.33000000
S15_XY_0.2,000039.jpg,3.905500,100467,100489,100467,100467,22,0,0.0036462838,0.003591678754,9.017407168e-05,531.68000000,532.83000000,19.23684768,19.27845612,19.25768561,0.0001847772721,0.1599486197,0.1612407293,0.1594890574,0.1605866635,763.59518851,0.99960944,199634,0,pointwise_triangle,mean_strain_rectangle,0.28814661,0.40729772,543.29871143,531.68000000,11.61871143,547.68762994,532.83000000,14.85762994,,0.00000000,-531.68000000,0.00000000,-532.83000000
S15_XY_0.2,000040.jpg,4.005500,100489,100489,100489,100489,0,0,0.003780067832,0.003721719299,0.0001140192757,544.68000000,545.33000000,19.70720395,19.73072176,19.71897337,0.0002796838409,0.1657377578,0.167019761,0.1652848325,0.1664576857,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.27402717,0.33766858,562.96272151,544.68000000,18.28272151,567.31731157,545.33000000,21.98731157,,0.00000000,-544.68000000,0.00000000,-545.33000000
S15_XY_0.2,000041.jpg,4.105600,100484,100489,100484,100484,5,0,0.003927979929,0.003792319885,0.0001245708595,558.80676100,559.45676100,20.21832784,20.24184565,20.23009700,0.0003192602129,0.1698622516,0.1726402618,0.1693393321,0.1720662099,763.80938715,0.99988984,199690,0,pointwise_triangle,mean_strain_rectangle,0.30879978,0.33362269,576.97242125,558.80676100,18.16566025,586.40851002,559.45676100,26.95174902,,0.00000000,-558.80676100,0.00000000,-559.45676100
S15_XY_0.2,000042.jpg,4.205600,100453,100489,100453,100453,36,0,0.004037149529,0.003958932241,7.118655836e-05,572.68000000,574.33000000,20.72027898,20.77997805,20.75019292,0.000370546241,0.1763753591,0.1780820318,0.1760144423,0.1775866737,763.48043924,0.99945922,199604,0,pointwise_triangle,mean_strain_rectangle,0.20504952,0.27893874,599.09554372,572.68000000,26.41554372,604.89261206,574.33000000,30.56261206,,0.00000000,-572.68000000,0.00000000,-574.33000000
S15_XY_0.2,000043.jpg,4.305600,100489,100489,100489,100489,0,0,0.00417936426,0.004078360933,0.0001516301575,586.18000000,586.33000000,21.20872588,21.21415306,21.21143999,0.0004879264238,0.1823748294,0.1844477746,0.1815706047,0.1836008541,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.44292674,0.46128351,619.47399102,586.18000000,33.29399102,626.51517980,586.33000000,40.18517980,,0.00000000,-586.18000000,0.00000000,-586.33000000
S15_XY_0.2,000044.jpg,4.405600,100489,100489,100489,100489,0,0,0.004311482659,0.004184829396,0.0001299621513,598.68000000,599.33000000,21.66099152,21.68450933,21.67275999,0.0005460648713,0.1871842506,0.1897012819,0.1865881824,0.1891340165,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.31945657,0.29992775,635.81018900,598.68000000,37.13018900,644.35980869,599.33000000,45.02980869,,0.00000000,-598.68000000,0.00000000,-599.33000000
S15_XY_0.2,000045.jpg,4.505600,100489,100489,100489,100489,0,0,0.004410476564,0.004360469935,9.791133345e-05,611.18000000,612.33000000,22.11325716,22.15486560,22.13409071,0.0006359597475,0.1939565823,0.1951616915,0.1934309269,0.194436101,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.27175357,0.37317686,658.81382046,611.18000000,47.63382046,662.90722427,612.33000000,50.57722427,,0.00000000,-611.18000000,0.00000000,-612.33000000
S15_XY_0.2,000046.jpg,4.605600,100489,100489,100489,100489,0,0,0.004595023204,0.004550950235,0.0001118904325,624.18000000,625.33000000,22.58361342,22.62522186,22.60444637,0.0008376441604,0.201929358,0.2031686332,0.2017827454,0.2026686481,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.07265865,0.24670072,685.89500936,624.18000000,61.71500936,690.10446470,625.33000000,64.77446470,,0.00000000,-624.18000000,0.00000000,-625.33000000
S15_XY_0.2,000047.jpg,4.705600,100486,100489,100486,100486,3,0,0.004707458411,0.004738238462,0.0001091260779,636.68000000,638.33000000,23.03587907,23.09557813,23.06578654,0.00096620757,0.2093613168,0.2090931155,0.2091622035,0.2085434994,763.83233700,0.99991988,199696,0,pointwise_triangle,mean_strain_rectangle,0.09519563,0.26354989,711.13920104,636.68000000,74.45920104,710.22819971,638.33000000,71.89819971,,0.00000000,-636.68000000,0.00000000,-638.33000000
S15_XY_0.2,000048.jpg,4.805700,100488,100489,100488,100488,1,0,0.004890154122,0.004800891167,0.0001374608974,648.68000000,650.83000000,23.47005408,23.54784377,23.50904545,0.001052247417,0.2138939935,0.2157458981,0.2133805963,0.2151748547,763.86293680,0.99995994,199704,0,pointwise_triangle,mean_strain_rectangle,0.24060159,0.26538575,726.53537883,648.68000000,77.85537883,732.82575772,650.83000000,81.99575772,35.58701614,981.94482958,333.26482958,985.19941024,334.36941024
S15_XY_0.2,000049.jpg,4.905700,100488,100489,100488,100488,1,0,0.004983539926,0.004914001671,0.000149521814,661.68000000,663.33000000,23.94041035,24.00010941,23.97031564,0.001090477714,0.2184505062,0.2200046373,0.2181446567,0.2195424325,763.86293680,0.99995994,199704,0,pointwise_triangle,mean_strain_rectangle,0.14020492,0.21053099,742.01252100,661.68000000,80.33252100,747.29145009,663.33000000,83.96145009,35.59324246,982.52092428,320.84092428,984.97099006,321.64099006
S15_XY_0.2,000050.jpg,5.005700,100489,100489,100489,100489,0,0,0.00513124201,0.005107559768,0.0001194706741,674.68000000,676.33000000,24.41076661,24.47046568,24.44067083,0.001252194152,0.2266042233,0.2272198187,0.2261510978,0.2266271302,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.20036403,0.26152580,769.70831464,674.68000000,95.02831464,771.79931222,676.33000000,95.46931222,35.61958019,983.27163488,308.59163488,985.67632777,309.34632777
S15_XY_0.2,000051.jpg,5.105700,100489,100489,100489,100489,0,0,0.005197292211,0.005193568617,0.0001553794037,687.18000000,689.33000000,24.86303226,24.94082195,24.90201823,0.001240020061,0.2302954514,0.2306485446,0.2297138527,0.2297887,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.25318396,0.37418924,782.24633753,687.18000000,95.06633753,783.44569207,689.33000000,94.11569207,35.61759748,982.88019915,295.70019915,985.95536494,296.62536494
S15_XY_0.2,000052.jpg,5.205700,100489,100489,100489,100489,0,0,0.005404687477,0.005358534289,0.0001127239918,701.61662000,702.26662000,25.38536723,25.40888504,25.39713430,0.001423115782,0.2375991676,0.2389398049,0.2375206531,0.2384483699,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.03305584,0.20609699,807.05492677,701.61662000,105.43830677,811.60867976,702.26662000,109.34205976,35.64741711,984.78907131,283.17245131,985.70141129,283.43479129
S15_XY_0.2,000053.jpg,5.305700,100489,100489,100489,100489,0,0,0.005543601991,0.005554325001,0.000125003867,714.18000000,715.33000000,25.83992604,25.88153448,25.86075536,0.001587745039,0.2458312444,0.2459544621,0.2454929157,0.2452773744,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.13781608,0.27604980,835.01688565,714.18000000,120.83688565,835.43542029,715.33000000,120.10542029,35.67422923,985.19245374,271.01245374,986.77884837,271.44884837
S15_XY_0.2,000054.jpg,5.405700,100489,100489,100489,100489,0,0,0.00568418512,0.005620631917,0.0001075208821,727.18000000,728.83000000,26.31028231,26.36998137,26.34018258,0.00161649419,0.2499373136,0.2513047404,0.2493209343,0.2505984056,763.89353661,1.00000000,199712,0,pointwise_triangle,mean_strain_rectangle,0.24722325,0.28185925,848.96400272,727.18000000,121.78400272,853.60875188,728.83000000,124.77875188,35.67891142,984.99661994,257.81661994,987.23161598,258.40161598
