照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000336.jpg,33.67708080808081,0.0,1386.3,,,,6.58869898989899,0.2196232996632997,46.21
000344.jpg,34.479909090909096,0.0,1388.3,,,,6.74989090909091,0.22499636363636366,46.276666666666664
000352.jpg,35.282737373737376,0.0,1389.8,,,,6.911728282828285,0.23039094276094285,46.32666666666667
000360.jpg,36.085565656565656,0.0,1391.8,,,,7.070756565656566,0.23569188552188555,46.39333333333333
000368.jpg,36.88839393939394,0.0,1394.3,,,,7.231896969696965,0.24106323232323218,46.47666666666667
000376.jpg,37.69122222222223,0.0,1397.3,,,,7.392713131313135,0.24642377104377117,46.57666666666667
000384.jpg,38.49405050505051,0.0,1399.3,,,,7.5545909090909085,0.25181969696969697,46.64333333333333
000392.jpg,39.29687878787879,0.0,1401.8,,,,7.713790909090909,0.2571263636363636,46.72666666666667
000400.jpg,40.099707070707076,0.0,1404.3,,,,7.872990909090909,0.2624330303030303,46.809999999999995
000408.jpg,40.902535353535356,0.0,1406.3,,,,8.03499090909091,0.26783303030303035,46.876666666666665
000416.jpg,41.705363636363636,0.0,1408.3,,,,8.194827272727274,0.2731609090909091,46.943333333333335
000424.jpg,42.50819191919193,0.0,1410.3,,,,8.355198989898982,0.27850663299663275,47.01
000432.jpg,43.31102020202021,0.0,1412.8,,,,8.516490909090908,0.2838830303030303,47.093333333333334
000440.jpg,44.11384848484848,0.0,1415.8,,,,8.676690909090908,0.28922303030303026,47.193333333333335
000448.jpg,44.916676767676776,0.0,1418.3,,,,8.837790909090907,0.29459303030303025,47.276666666666664
000456.jpg,45.719505050505056,0.0,1421.3,,,,8.998495959595965,0.2999498653198655,47.376666666666665
000464.jpg,46.52233333333334,0.0,1423.3,,,,9.15909090909091,0.30530303030303035,47.443333333333335
000472.jpg,47.32516161616162,0.0,1425.3,,,,9.318352525252529,0.31061175084175097,47.51
000480.jpg,48.1279898989899,0.0,1427.3,,,,9.480390909090909,0.3160130303030303,47.57666666666667
000488.jpg,48.93081818181819,0.0,1429.3,,,,9.640490909090909,0.32134969696969695,47.64333333333333
