照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000003.jpg,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
000004.jpg,0.07027272727272728,293.95,285.95,0.35108181818181805,0.01170272727272727,9.798333333333334,0.35104545454545644,0.011701515151515214,9.531666666666666
000005.jpg,0.09054545454545455,420.95,415.95,0.7201818181818194,0.024006060606060645,14.031666666666666,0.7128363636363648,0.023761212121212162,13.865
000006.jpg,0.11081818181818182,680.45,666.95,1.100118181818182,0.03667060606060606,22.68166666666667,1.0853545454545461,0.03617848484848487,22.23166666666667
000007.jpg,0.1310909090909091,941.95,917.95,1.4849909090909108,0.04949969696969703,31.398333333333333,1.466318181818183,0.04887727272727276,30.598333333333336
000008.jpg,0.1513636363636364,1186.95,1157.45,1.8801272727272735,0.06267090909090912,39.565000000000005,1.863800000000003,0.06212666666666677,38.58166666666667
000009.jpg,0.17163636363636364,1409.95,1379.45,2.2960272727272724,0.07653424242424241,46.998333333333335,2.281490909090909,0.07604969696969696,45.98166666666667
000010.jpg,0.19190909090909097,1607.45,1569.95,2.7381636363636392,0.0912721212121213,53.58166666666667,2.727454545454549,0.09091515151515163,52.33166666666667
000011.jpg,0.2121818181818182,1698.5863636363647,1658.3136363636374,3.5073909090909137,0.11691303030303045,56.61954545454549,3.460418181818188,0.11534727272727292,55.27712121212125
000012.jpg,0.23245454545454547,1634.45,1589.45,3.6914545454545475,0.12304848484848492,54.48166666666667,3.978063636363636,0.1326021212121212,52.98166666666667
000013.jpg,0.2527272727272728,943.95,889.45,4.2198545454545435,0.1406618181818181,31.465,4.658145454545451,0.15527151515151505,29.648333333333333
000014.jpg,0.273,190.95,159.45,4.7666,0.15888666666666668,6.364999999999999,5.101600000000001,0.17005333333333336,5.3149999999999995
