照片,时间/s,X向力/N,Y向力/N,X向位移/mm,X向应变,X向应力/MPa,Y向位移/mm,Y向应变,Y向应力/MPa
000053.jpg,5.305732394366197,714.18,715.33,1.0418999999999983,0.03472999999999994,23.805999999999997,1.0387591549295774,0.03462530516431925,23.844333333333335
000054.jpg,5.4057464788732394,727.18,728.83,1.0616000000000003,0.03538666666666668,24.23933333333333,1.0576000000000008,0.03525333333333336,24.294333333333334
000055.jpg,5.505760563380282,739.18,740.33,1.0820000000000007,0.03606666666666669,24.639333333333333,1.0791000000000004,0.035970000000000016,24.677666666666667
000056.jpg,5.6057746478873245,751.68,752.83,1.1047253521126752,0.03682417840375584,25.055999999999997,1.0985999999999994,0.03661999999999998,25.094333333333335
000057.jpg,5.705788732394367,763.68,765.33,1.1242112676056344,0.037473708920187816,25.456,1.1209999999999987,0.037366666666666624,25.511000000000003
000058.jpg,5.8058028169014095,775.18,777.33,1.140600000000001,0.03802000000000003,25.839333333333332,1.1386000000000003,0.037953333333333346,25.911
000059.jpg,5.905816901408452,787.18,790.33,1.1632830985915472,0.03877610328638491,26.23933333333333,1.1601,0.038669999999999996,26.344333333333335
000060.jpg,6.005830985915495,799.18,802.33,1.1854309859154952,0.039514366197183175,26.639333333333333,1.1796000000000006,0.03932000000000002,26.744333333333334
000061.jpg,6.105845070422537,811.68,814.33,1.201045070422536,0.040034835680751196,27.055999999999997,1.2000450704225365,0.04000150234741788,27.144333333333336
000062.jpg,6.205859154929578,823.68,826.33,1.2224183098591546,0.04074727699530515,27.456,1.2187999999999999,0.040626666666666665,27.544333333333334
000063.jpg,6.305873239436621,837.863098591552,839.5764788732416,1.2420999999999989,0.0414033333333333,27.928769953051734,1.2400732394366205,0.041335774647887354,27.985882629108055
000064.jpg,6.405887323943663,850.18,851.83,1.2637,0.04212333333333333,28.339333333333332,1.2598000000000003,0.04199333333333334,28.394333333333336
000065.jpg,6.505901408450706,861.18,863.83,1.2822999999999993,0.042743333333333314,28.706,1.2832000000000008,0.04277333333333336,28.794333333333334
000066.jpg,6.605915492957747,872.18,875.83,1.3017000000000003,0.04339000000000001,29.072666666666667,1.3006309859154932,0.04335436619718311,29.194333333333336
000067.jpg,6.705929577464789,884.68,888.33,1.3231591549295771,0.044105305164319236,29.48933333333333,1.3184704225352117,0.043949014084507056,29.611
000068.jpg,6.805943661971832,895.18,899.33,1.341800000000001,0.0447266666666667,29.839333333333332,1.3398000000000003,0.04466000000000001,29.977666666666668
000069.jpg,6.905957746478874,907.18,910.83,1.3632577464788742,0.04544192488262914,30.23933333333333,1.3584000000000014,0.04528000000000005,30.361
000070.jpg,7.005971830985917,918.18,921.83,1.3837718309859177,0.04612572769953059,30.605999999999998,1.3798281690140843,0.04599427230046948,30.727666666666668
000071.jpg,7.105985915492958,928.68,934.33,1.40328591549296,0.04677619718309867,30.956,1.4003859154929579,0.04667953051643193,31.144333333333336
000072.jpg,7.206,941.18,946.33,1.4208999999999996,0.04736333333333332,31.372666666666664,1.4189999999999987,0.04729999999999996,31.544333333333334
000073.jpg,7.3060140845070425,952.215211267606,956.3511267605637,1.4442999999999984,0.04814333333333328,31.740507042253533,1.4413999999999998,0.04804666666666666,31.87837089201879
000074.jpg,7.406028169014085,964.68,969.83,1.4628718309859163,0.04876239436619721,32.156,1.459999999999999,0.048666666666666636,32.327666666666666
000075.jpg,7.506042253521128,975.68,981.83,1.4824000000000002,0.04941333333333334,32.522666666666666,1.481399999999999,0.049379999999999966,32.72766666666667
000076.jpg,7.6060563380281705,986.68,992.83,1.5028436619718306,0.050094788732394355,32.88933333333333,1.5020563380281686,0.05006854460093895,33.09433333333333
000077.jpg,7.706070422535211,998.18,1002.83,1.5262366197183095,0.05087455399061032,33.272666666666666,1.5214999999999996,0.05071666666666665,33.42766666666667
000078.jpg,7.806084507042255,1008.18,1014.33,1.5420845070422544,0.05140281690140848,33.606,1.5419999999999998,0.051399999999999994,33.811
000079.jpg,7.906098591549297,1018.68,1025.83,1.5625,0.052083333333333336,33.955999999999996,1.5596000000000014,0.051986666666666716,34.19433333333333
000080.jpg,8.006112676056338,1029.68,1036.83,1.5827985915492953,0.052759953051643174,34.32266666666667,1.58,0.05266666666666667,34.561
