nu,E_MPa,rmse_N,max_abs_residual_N,relative_rmse,observation_count
-0.41999999999999993,7290.174047219721,37.533707714120254,81.77659473510903,0.061397807554341835,82
-0.41899999999999993,7285.242131115252,37.484068406653186,81.64591042637448,0.061316607352373854,82
-0.4179999999999999,7280.3085561740845,37.43469620846761,81.51560351186083,0.061235844088967484,82
-0.4169999999999999,7275.373335751562,37.385589655874234,81.38567244903595,0.06115551536981324,82
-0.4159999999999999,7270.436483080047,37.336747294338956,81.25611570303272,0.06107561881557769,82
-0.4149999999999999,7265.498011270199,37.28816767841157,81.12693174660808,0.06099615206178689,82
-0.4139999999999999,7260.5579333122805,37.239849371655474,80.99811906010405,0.06091711275871143,82
-0.41300000000000003,7255.616262077426,37.1917909465778,80.86967613140916,0.060838498571252037,82
-0.41200000000000003,7250.67301031889,37.14399098456034,80.74160145591748,0.060760307178826696,82
-0.41100000000000003,7245.728190673301,37.09644807579123,80.61389353649054,0.060682536275258825,82
-0.41000000000000003,7240.781815661878,37.04916081919717,80.48655088341798,0.06060518356866644,82
-0.40900000000000003,7235.833897691656,37.002127822376366,80.35957201437918,0.06052824678135242,82
-0.40800000000000003,7230.884449056669,36.95534770153218,80.23295545440396,0.06045172364969603,82
-0.40700000000000003,7225.933481939147,36.908819081407366,80.1066997358339,0.06037561192404528,82
-0.406,7220.981008410677,36.86254059521889,79.98080339828493,0.06029990936861036,82
-0.405,7216.027040433357,36.81651088459356,79.85526498860781,0.060224613761358306,82
-0.404,7211.071589860953,36.770728599504125,79.73008306085046,0.060149722893908464,82
-0.403,7206.114668440008,36.72519239820605,79.60525617622045,0.06007523457142911,82
-0.402,7201.15628781097,36.67990094717489,79.48078290304704,0.06000114661253499,82
-0.401,7196.196459509288,36.63485292104438,79.3566618167423,0.05992745684918598,82
-0.4,7191.235194966502,36.59004700254478,79.2328914997654,0.05985416312658636,82
-0.399,7186.272505511322,36.54548188244236,79.10947054158419,0.05978126330308571,82
-0.398,7181.3084023706915,36.50115625947891,78.98639753863824,0.05970875525008001,82
-0.397,7176.342896670828,36.45706884031231,78.86367109430148,0.05963663685191439,82
-0.396,7171.375999438275,36.41321833945719,78.74128981884621,0.05956490600578614,82
-0.395,7166.407721600922,36.3696034792266,78.61925232940484,0.05949356062164921,82
-0.394,7161.438073989021,36.32622298967396,78.49755724993508,0.05942259862211927,82
-0.393,7156.467067336183,36.283075608535675,78.37620321118209,0.05935201794237989,82
-0.392,7151.494712280378,36.240160081174274,78.2551888506431,0.05928181653008943,82
