照片,DAT,时间/s,X向力/N,Y向力/N,JPG原始路径,DAT原始路径
000022.jpg,000022.jpg.dat,0.4305,506.040000,502.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000022.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000022.jpg.dat
000023.jpg,000023.jpg.dat,0.4505,536.540000,531.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000023.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000023.jpg.dat
000024.jpg,000024.jpg.dat,0.4705,557.352000,552.678000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000024.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000024.jpg.dat
000025.jpg,000025.jpg.dat,0.4905,579.040000,573.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000025.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000025.jpg.dat
000026.jpg,000026.jpg.dat,0.5106,609.040000,603.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000026.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000026.jpg.dat
000027.jpg,000027.jpg.dat,0.5306,638.040000,631.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000027.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000027.jpg.dat
000028.jpg,000028.jpg.dat,0.5506,666.540000,659.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000028.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000028.jpg.dat
000029.jpg,000029.jpg.dat,0.5706,694.540000,687.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000029.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000029.jpg.dat
000030.jpg,000030.jpg.dat,0.5906,708.040000,701.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000030.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000030.jpg.dat
000031.jpg,000031.jpg.dat,0.6107,736.040000,729.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000031.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000031.jpg.dat
000032.jpg,000032.jpg.dat,0.6307,763.540000,755.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000032.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000032.jpg.dat
000033.jpg,000033.jpg.dat,0.6507,791.040000,783.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000033.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000033.jpg.dat
000034.jpg,000034.jpg.dat,0.6707,817.040000,809.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000034.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000034.jpg.dat
000035.jpg,000035.jpg.dat,0.6908,839.792000,833.738000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000035.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000035.jpg.dat
000036.jpg,000036.jpg.dat,0.7108,856.040000,849.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000036.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000036.jpg.dat
000037.jpg,000037.jpg.dat,0.7308,881.040000,876.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000037.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000037.jpg.dat
000038.jpg,000038.jpg.dat,0.7508,905.540000,902.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000038.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000038.jpg.dat
000039.jpg,000039.jpg.dat,0.7709,930.040000,927.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000039.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000039.jpg.dat
000040.jpg,000040.jpg.dat,0.7909,953.540000,952.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000040.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000040.jpg.dat
000041.jpg,000041.jpg.dat,0.8109,965.040000,964.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000041.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000041.jpg.dat
000042.jpg,000042.jpg.dat,0.8309,989.540000,990.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000042.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000042.jpg.dat
000043.jpg,000043.jpg.dat,0.8510,1013.540000,1013.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000043.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000043.jpg.dat
000044.jpg,000044.jpg.dat,0.8710,1037.540000,1037.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000044.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000044.jpg.dat
000045.jpg,000045.jpg.dat,0.8910,1061.040000,1061.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000045.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000045.jpg.dat
000046.jpg,000046.jpg.dat,0.9110,1083.540000,1084.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000046.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000046.jpg.dat
000047.jpg,000047.jpg.dat,0.9311,1094.540000,1095.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000047.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000047.jpg.dat
000048.jpg,000048.jpg.dat,0.9511,1117.540000,1118.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000048.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000048.jpg.dat
000049.jpg,000049.jpg.dat,0.9711,1139.540000,1140.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000049.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000049.jpg.dat
000050.jpg,000050.jpg.dat,0.9911,1160.540000,1161.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000050.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000050.jpg.dat
000051.jpg,000051.jpg.dat,1.0112,1181.540000,1182.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000051.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000051.jpg.dat
000052.jpg,000052.jpg.dat,1.0312,1192.800000,1193.718000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000052.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000052.jpg.dat
000053.jpg,000053.jpg.dat,1.0512,1211.040000,1211.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000053.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000053.jpg.dat
000054.jpg,000054.jpg.dat,1.0712,1230.540000,1231.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000054.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000054.jpg.dat
000055.jpg,000055.jpg.dat,1.0912,1250.040000,1250.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000055.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000055.jpg.dat
000056.jpg,000056.jpg.dat,1.1113,1268.040000,1268.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000056.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000056.jpg.dat
000057.jpg,000057.jpg.dat,1.1313,1285.040000,1285.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000057.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000057.jpg.dat
000058.jpg,000058.jpg.dat,1.1513,1293.540000,1293.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000058.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000058.jpg.dat
000059.jpg,000059.jpg.dat,1.1713,1309.540000,1309.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000059.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000059.jpg.dat
000060.jpg,000060.jpg.dat,1.1914,1325.540000,1325.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000060.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000060.jpg.dat
000061.jpg,000061.jpg.dat,1.2114,1340.040000,1339.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000061.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000061.jpg.dat
000062.jpg,000062.jpg.dat,1.2314,1354.040000,1353.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000062.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000062.jpg.dat
000063.jpg,000063.jpg.dat,1.2514,1362.620000,1362.730000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000063.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000063.jpg.dat
000064.jpg,000064.jpg.dat,1.2715,1372.540000,1372.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000064.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000064.jpg.dat
000065.jpg,000065.jpg.dat,1.2915,1384.040000,1384.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000065.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000065.jpg.dat
000066.jpg,000066.jpg.dat,1.3115,1395.040000,1394.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000066.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000066.jpg.dat
000067.jpg,000067.jpg.dat,1.3315,1404.540000,1404.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000067.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000067.jpg.dat
000068.jpg,000068.jpg.dat,1.3516,1412.040000,1413.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000068.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000068.jpg.dat
000069.jpg,000069.jpg.dat,1.3716,1415.540000,1417.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000069.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000069.jpg.dat
000070.jpg,000070.jpg.dat,1.3916,1423.040000,1425.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000070.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000070.jpg.dat
000071.jpg,000071.jpg.dat,1.4116,1429.540000,1431.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000071.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000071.jpg.dat
000072.jpg,000072.jpg.dat,1.4317,1435.540000,1436.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000072.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000072.jpg.dat
000073.jpg,000073.jpg.dat,1.4517,1439.540000,1440.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000073.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000073.jpg.dat
000074.jpg,000074.jpg.dat,1.4717,1442.300000,1444.278000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000074.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000074.jpg.dat
000075.jpg,000075.jpg.dat,1.4917,1445.040000,1445.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000075.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000075.jpg.dat
000076.jpg,000076.jpg.dat,1.5118,1448.540000,1449.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000076.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000076.jpg.dat
000077.jpg,000077.jpg.dat,1.5318,1450.540000,1451.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000077.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000077.jpg.dat
000078.jpg,000078.jpg.dat,1.5518,1453.040000,1453.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000078.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000078.jpg.dat
000079.jpg,000079.jpg.dat,1.5718,1454.540000,1455.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000079.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000079.jpg.dat
000080.jpg,000080.jpg.dat,1.5918,1455.040000,1456.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000080.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000080.jpg.dat
000081.jpg,000081.jpg.dat,1.6119,1456.540000,1458.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000081.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000081.jpg.dat
000082.jpg,000082.jpg.dat,1.6319,1458.540000,1459.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000082.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000082.jpg.dat
000083.jpg,000083.jpg.dat,1.6519,1460.040000,1461.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000083.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000083.jpg.dat
000084.jpg,000084.jpg.dat,1.6719,1461.540000,1462.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000084.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000084.jpg.dat
000085.jpg,000085.jpg.dat,1.6920,1462.008000,1464.338000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000085.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000085.jpg.dat
