照片,DAT,时间/s,X向力/N,Y向力/N,JPG原始路径,DAT原始路径
000082.jpg,000082.jpg.dat,8.2438,1110.968437,1091.908437,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000082.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000082.jpg.dat
000083.jpg,000083.jpg.dat,8.3443,1122.320000,1103.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000083.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000083.jpg.dat
000084.jpg,000084.jpg.dat,8.4448,1132.820000,1114.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000084.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000084.jpg.dat
000085.jpg,000085.jpg.dat,8.5453,1143.320000,1124.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000085.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000085.jpg.dat
000086.jpg,000086.jpg.dat,8.6458,1153.820000,1135.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000086.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000086.jpg.dat
000087.jpg,000087.jpg.dat,8.7463,1165.320000,1146.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000087.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000087.jpg.dat
000088.jpg,000088.jpg.dat,8.8469,1175.320000,1156.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000088.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000088.jpg.dat
000089.jpg,000089.jpg.dat,8.9474,1187.070000,1166.822500,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000089.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000089.jpg.dat
000090.jpg,000090.jpg.dat,9.0479,1197.820000,1177.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000090.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000090.jpg.dat
000091.jpg,000091.jpg.dat,9.1484,1207.820000,1187.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000091.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000091.jpg.dat
000092.jpg,000092.jpg.dat,9.2489,1217.820000,1198.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000092.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000092.jpg.dat
000093.jpg,000093.jpg.dat,9.3494,1228.320000,1207.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000093.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000093.jpg.dat
000094.jpg,000094.jpg.dat,9.4500,1237.820000,1216.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000094.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000094.jpg.dat
000095.jpg,000095.jpg.dat,9.5505,1247.320000,1226.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000095.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000095.jpg.dat
000096.jpg,000096.jpg.dat,9.6510,1257.320000,1235.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000096.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000096.jpg.dat
000097.jpg,000097.jpg.dat,9.7515,1268.320000,1246.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000097.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000097.jpg.dat
000098.jpg,000098.jpg.dat,9.8520,1277.820000,1255.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000098.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000098.jpg.dat
000099.jpg,000099.jpg.dat,9.9525,1287.320000,1264.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000099.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000099.jpg.dat
000100.jpg,000100.jpg.dat,10.0530,1296.820000,1273.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000100.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000100.jpg.dat
000101.jpg,000101.jpg.dat,10.1536,1305.820000,1282.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000101.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000101.jpg.dat
000102.jpg,000102.jpg.dat,10.2541,1314.820000,1291.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000102.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000102.jpg.dat
000103.jpg,000103.jpg.dat,10.3546,1323.320000,1300.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000103.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000103.jpg.dat
000104.jpg,000104.jpg.dat,10.4551,1332.820000,1309.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000104.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000104.jpg.dat
000105.jpg,000105.jpg.dat,10.5556,1341.820000,1316.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000105.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000105.jpg.dat
000106.jpg,000106.jpg.dat,10.6561,1349.820000,1324.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000106.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000106.jpg.dat
000107.jpg,000107.jpg.dat,10.7567,1357.820000,1332.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000107.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000107.jpg.dat
000108.jpg,000108.jpg.dat,10.8572,1366.320000,1341.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000108.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000108.jpg.dat
000109.jpg,000109.jpg.dat,10.9577,1373.820000,1347.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000109.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000109.jpg.dat
000110.jpg,000110.jpg.dat,11.0582,1381.820000,1354.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000110.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000110.jpg.dat
000111.jpg,000111.jpg.dat,11.1587,1388.820000,1363.119375,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000111.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000111.jpg.dat
000112.jpg,000112.jpg.dat,11.2592,1396.320000,1370.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000112.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000112.jpg.dat
000113.jpg,000113.jpg.dat,11.3597,1403.320000,1376.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000113.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000113.jpg.dat
000114.jpg,000114.jpg.dat,11.4603,1410.820000,1383.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000114.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000114.jpg.dat
000115.jpg,000115.jpg.dat,11.5608,1416.320000,1389.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000115.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000115.jpg.dat
000116.jpg,000116.jpg.dat,11.6613,1422.820000,1396.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000116.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000116.jpg.dat
000117.jpg,000117.jpg.dat,11.7618,1429.320000,1402.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000117.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000117.jpg.dat
000118.jpg,000118.jpg.dat,11.8623,1435.820000,1408.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000118.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000118.jpg.dat
000119.jpg,000119.jpg.dat,11.9628,1441.320000,1414.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000119.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000119.jpg.dat
000120.jpg,000120.jpg.dat,12.0634,1446.320000,1419.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000120.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000120.jpg.dat
000121.jpg,000121.jpg.dat,12.1639,1451.320000,1423.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000121.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000121.jpg.dat
000122.jpg,000122.jpg.dat,12.2644,1455.320000,1428.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000122.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000122.jpg.dat
000123.jpg,000123.jpg.dat,12.3649,1460.320000,1432.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000123.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000123.jpg.dat
000124.jpg,000124.jpg.dat,12.4654,1463.820000,1437.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000124.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000124.jpg.dat
000125.jpg,000125.jpg.dat,12.5659,1469.226250,1441.728750,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000125.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000125.jpg.dat
000126.jpg,000126.jpg.dat,12.6665,1473.320000,1444.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000126.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000126.jpg.dat
000127.jpg,000127.jpg.dat,12.7670,1476.320000,1448.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000127.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000127.jpg.dat
000128.jpg,000128.jpg.dat,12.8675,1478.820000,1452.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000128.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000128.jpg.dat
000129.jpg,000129.jpg.dat,12.9680,1481.320000,1454.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000129.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000129.jpg.dat
000130.jpg,000130.jpg.dat,13.0685,1484.320000,1456.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000130.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000130.jpg.dat
000131.jpg,000131.jpg.dat,13.1690,1486.320000,1459.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000131.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000131.jpg.dat
000132.jpg,000132.jpg.dat,13.2695,1488.320000,1462.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000132.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000132.jpg.dat
000133.jpg,000133.jpg.dat,13.3701,1490.820000,1463.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000133.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000133.jpg.dat
000134.jpg,000134.jpg.dat,13.4706,1492.820000,1464.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000134.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000134.jpg.dat
000135.jpg,000135.jpg.dat,13.5711,1493.820000,1466.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000135.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000135.jpg.dat
000136.jpg,000136.jpg.dat,13.6716,1495.320000,1468.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000136.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000136.jpg.dat
000137.jpg,000137.jpg.dat,13.7721,1496.320000,1470.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000137.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000137.jpg.dat
000138.jpg,000138.jpg.dat,13.8726,1497.820000,1470.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000138.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000138.jpg.dat
000139.jpg,000139.jpg.dat,13.9732,1498.585625,1471.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000139.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000139.jpg.dat
000140.jpg,000140.jpg.dat,14.0737,1497.820000,1472.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000140.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000140.jpg.dat
000141.jpg,000141.jpg.dat,14.1742,1499.320000,1474.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000141.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000141.jpg.dat
000142.jpg,000142.jpg.dat,14.2747,1499.820000,1474.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000142.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000142.jpg.dat
000143.jpg,000143.jpg.dat,14.3752,1500.320000,1474.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000143.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000143.jpg.dat
000144.jpg,000144.jpg.dat,14.4757,1500.820000,1475.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000144.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000144.jpg.dat
000145.jpg,000145.jpg.dat,14.5762,1501.820000,1477.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000145.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000145.jpg.dat
000146.jpg,000146.jpg.dat,14.6768,1502.320000,1477.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000146.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000146.jpg.dat
000147.jpg,000147.jpg.dat,14.7773,1502.820000,1477.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000147.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000147.jpg.dat
000148.jpg,000148.jpg.dat,14.8778,1502.320000,1478.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000148.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000148.jpg.dat
000149.jpg,000149.jpg.dat,14.9783,1503.320000,1479.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000149.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000149.jpg.dat
000150.jpg,000150.jpg.dat,15.0788,1503.820000,1480.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000150.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000150.jpg.dat
000151.jpg,000151.jpg.dat,15.1793,1504.320000,1480.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000151.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000151.jpg.dat
000152.jpg,000152.jpg.dat,15.2799,1504.820000,1481.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000152.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000152.jpg.dat
000153.jpg,000153.jpg.dat,15.3804,1505.320000,1481.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000153.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000153.jpg.dat
000154.jpg,000154.jpg.dat,15.4809,1506.765313,1483.650625,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000154.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000154.jpg.dat
000155.jpg,000155.jpg.dat,15.5814,1507.820000,1483.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000155.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000155.jpg.dat
000156.jpg,000156.jpg.dat,15.6819,1507.820000,1484.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000156.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000156.jpg.dat
000157.jpg,000157.jpg.dat,15.7824,1508.320000,1484.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000157.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000157.jpg.dat
000158.jpg,000158.jpg.dat,15.8830,1508.820000,1486.260000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000158.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000158.jpg.dat
000159.jpg,000159.jpg.dat,15.9835,1509.820000,1486.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000159.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000159.jpg.dat
000160.jpg,000160.jpg.dat,16.0840,1510.320000,1487.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000160.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000160.jpg.dat
000161.jpg,000161.jpg.dat,16.1845,1511.070000,1488.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000161.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000161.jpg.dat
000162.jpg,000162.jpg.dat,16.2850,1513.320000,1489.760000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000162.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S16_XY_0.2\000162.jpg.dat
