实验编号,照片,DAT,status,version,conversion_mm_per_pixel,point_count,point_count_reference,point_count_fraction,record_counts,error
S21_X_20,000010.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000010.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000011.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000011.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000012.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000012.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000013.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000013.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000014.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000014.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000015.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000015.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000016.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000016.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000017.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000017.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000018.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000018.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000019.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000019.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000020.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000020.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000021.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000021.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000022.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000022.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000023.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000023.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000024.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000024.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000025.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000025.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000026.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000026.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000027.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000027.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000028.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000028.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
S21_X_20,000029.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S21_X_20\000029.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087716,7771,7771,,"{'18': 7771, '53': 7771}",
