实验编号,照片,DAT,status,version,conversion_mm_per_pixel,point_count,point_count_reference,point_count_fraction,record_counts,error
S17_XY_20,000003.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000003.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000004.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000004.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000005.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000005.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000006.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000006.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000007.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000007.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000008.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000008.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000009.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000009.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000010.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000010.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000011.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000011.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000012.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000012.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000013.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000013.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
S17_XY_20,000014.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S17_XY_20\000014.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,10403,10403,,"{'18': 10403, '53': 10403}",
