照片,DAT,时间/s,X向力/N,Y向力/N,JPG原始路径,DAT原始路径
000680.jpg,000680.jpg.dat,6.8134,0.000000,1464.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000680.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000680.jpg.dat
000688.jpg,000688.jpg.dat,6.8939,0.000000,1465.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000688.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000688.jpg.dat
000696.jpg,000696.jpg.dat,6.9745,0.000000,1466.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000696.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000696.jpg.dat
000704.jpg,000704.jpg.dat,7.0550,0.000000,1467.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000704.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000704.jpg.dat
000712.jpg,000712.jpg.dat,7.1355,0.000000,1468.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000712.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000712.jpg.dat
000720.jpg,000720.jpg.dat,7.2160,0.000000,1469.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000720.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000720.jpg.dat
000728.jpg,000728.jpg.dat,7.2965,0.000000,1469.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000728.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000728.jpg.dat
000736.jpg,000736.jpg.dat,7.3770,0.000000,1470.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000736.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000736.jpg.dat
000744.jpg,000744.jpg.dat,7.4575,0.000000,1470.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000744.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000744.jpg.dat
000752.jpg,000752.jpg.dat,7.5380,0.000000,1469.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000752.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000752.jpg.dat
000760.jpg,000760.jpg.dat,7.6185,0.000000,1470.117368,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000760.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000760.jpg.dat
000768.jpg,000768.jpg.dat,7.6990,0.000000,1470.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000768.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000768.jpg.dat
000776.jpg,000776.jpg.dat,7.7795,0.000000,1470.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000776.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000776.jpg.dat
000784.jpg,000784.jpg.dat,7.8600,0.000000,1472.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000784.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000784.jpg.dat
000792.jpg,000792.jpg.dat,7.9405,0.000000,1472.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000792.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000792.jpg.dat
000800.jpg,000800.jpg.dat,8.0210,0.000000,1472.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000800.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000800.jpg.dat
000808.jpg,000808.jpg.dat,8.1015,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000808.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000808.jpg.dat
000816.jpg,000816.jpg.dat,8.1820,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000816.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000816.jpg.dat
000824.jpg,000824.jpg.dat,8.2625,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000824.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000824.jpg.dat
000832.jpg,000832.jpg.dat,8.3430,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000832.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000832.jpg.dat
000840.jpg,000840.jpg.dat,8.4235,0.000000,1473.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000840.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000840.jpg.dat
000848.jpg,000848.jpg.dat,8.5041,0.000000,1473.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000848.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000848.jpg.dat
000856.jpg,000856.jpg.dat,8.5846,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000856.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000856.jpg.dat
000864.jpg,000864.jpg.dat,8.6651,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000864.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000864.jpg.dat
000872.jpg,000872.jpg.dat,8.7456,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000872.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000872.jpg.dat
000880.jpg,000880.jpg.dat,8.8261,0.000000,1474.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000880.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000880.jpg.dat
000888.jpg,000888.jpg.dat,8.9066,0.000000,1474.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000888.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000888.jpg.dat
000896.jpg,000896.jpg.dat,8.9871,0.000000,1474.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000896.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000896.jpg.dat
000904.jpg,000904.jpg.dat,9.0676,0.000000,1474.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000904.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000904.jpg.dat
000912.jpg,000912.jpg.dat,9.1481,0.000000,1474.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000912.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000912.jpg.dat
000920.jpg,000920.jpg.dat,9.2286,0.000000,1474.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000920.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000920.jpg.dat
000928.jpg,000928.jpg.dat,9.3091,0.000000,1473.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000928.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000928.jpg.dat
000936.jpg,000936.jpg.dat,9.3896,0.000000,1473.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000936.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000936.jpg.dat
000944.jpg,000944.jpg.dat,9.4701,0.000000,1473.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000944.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000944.jpg.dat
000952.jpg,000952.jpg.dat,9.5506,0.000000,1473.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000952.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000952.jpg.dat
000960.jpg,000960.jpg.dat,9.6311,0.000000,1472.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000960.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000960.jpg.dat
000968.jpg,000968.jpg.dat,9.7116,0.000000,1472.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000968.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000968.jpg.dat
000976.jpg,000976.jpg.dat,9.7921,0.000000,1472.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000976.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000976.jpg.dat
000984.jpg,000984.jpg.dat,9.8726,0.000000,1471.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000984.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000984.jpg.dat
000992.jpg,000992.jpg.dat,9.9531,0.000000,1470.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000992.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\000992.jpg.dat
001000.jpg,001000.jpg.dat,10.0337,0.000000,1470.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001000.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001000.jpg.dat
001008.jpg,001008.jpg.dat,10.1142,0.000000,1469.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001008.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001008.jpg.dat
001016.jpg,001016.jpg.dat,10.1947,0.000000,1469.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001016.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001016.jpg.dat
001024.jpg,001024.jpg.dat,10.2752,0.000000,1468.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001024.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001024.jpg.dat
001032.jpg,001032.jpg.dat,10.3557,0.000000,1468.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001032.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001032.jpg.dat
001040.jpg,001040.jpg.dat,10.4362,0.000000,1468.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001040.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001040.jpg.dat
001048.jpg,001048.jpg.dat,10.5167,0.000000,1467.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001048.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001048.jpg.dat
001056.jpg,001056.jpg.dat,10.5972,0.000000,1467.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001056.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001056.jpg.dat
001064.jpg,001064.jpg.dat,10.6777,0.000000,1466.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001064.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001064.jpg.dat
001072.jpg,001072.jpg.dat,10.7582,0.000000,1465.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001072.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001072.jpg.dat
001080.jpg,001080.jpg.dat,10.8387,0.000000,1464.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001080.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001080.jpg.dat
001088.jpg,001088.jpg.dat,10.9192,0.000000,1463.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001088.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001088.jpg.dat
001096.jpg,001096.jpg.dat,10.9997,0.000000,1463.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001096.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001096.jpg.dat
001104.jpg,001104.jpg.dat,11.0802,0.000000,1462.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001104.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001104.jpg.dat
001112.jpg,001112.jpg.dat,11.1607,0.000000,1462.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001112.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001112.jpg.dat
001120.jpg,001120.jpg.dat,11.2412,0.000000,1460.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001120.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001120.jpg.dat
001128.jpg,001128.jpg.dat,11.3217,0.000000,1460.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001128.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001128.jpg.dat
001136.jpg,001136.jpg.dat,11.4022,0.000000,1459.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001136.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001136.jpg.dat
001144.jpg,001144.jpg.dat,11.4827,0.000000,1458.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001144.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001144.jpg.dat
001152.jpg,001152.jpg.dat,11.5633,0.000000,1456.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001152.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001152.jpg.dat
001160.jpg,001160.jpg.dat,11.6438,0.000000,1456.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001160.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001160.jpg.dat
001168.jpg,001168.jpg.dat,11.7243,0.000000,1454.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001168.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001168.jpg.dat
001176.jpg,001176.jpg.dat,11.8048,0.000000,1453.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001176.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001176.jpg.dat
001184.jpg,001184.jpg.dat,11.8853,0.000000,1452.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001184.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001184.jpg.dat
001192.jpg,001192.jpg.dat,11.9658,0.000000,1451.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001192.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001192.jpg.dat
001200.jpg,001200.jpg.dat,12.0463,0.000000,1450.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001200.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001200.jpg.dat
001208.jpg,001208.jpg.dat,12.1268,0.000000,1449.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001208.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001208.jpg.dat
001216.jpg,001216.jpg.dat,12.2073,0.000000,1447.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001216.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001216.jpg.dat
001224.jpg,001224.jpg.dat,12.2878,0.000000,1445.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001224.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001224.jpg.dat
001232.jpg,001232.jpg.dat,12.3683,0.000000,1443.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001232.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001232.jpg.dat
001240.jpg,001240.jpg.dat,12.4488,0.000000,1442.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001240.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001240.jpg.dat
001248.jpg,001248.jpg.dat,12.5293,0.000000,1440.870000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001248.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001248.jpg.dat
001256.jpg,001256.jpg.dat,12.6098,0.000000,1439.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001256.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001256.jpg.dat
001264.jpg,001264.jpg.dat,12.6903,0.000000,1437.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001264.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001264.jpg.dat
001272.jpg,001272.jpg.dat,12.7708,0.000000,1436.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001272.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001272.jpg.dat
001280.jpg,001280.jpg.dat,12.8513,0.000000,1434.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001280.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001280.jpg.dat
001288.jpg,001288.jpg.dat,12.9318,0.000000,1432.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001288.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001288.jpg.dat
001296.jpg,001296.jpg.dat,13.0123,0.000000,1430.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001296.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001296.jpg.dat
001304.jpg,001304.jpg.dat,13.0929,0.000000,1428.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001304.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001304.jpg.dat
001312.jpg,001312.jpg.dat,13.1734,0.000000,1425.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001312.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001312.jpg.dat
001320.jpg,001320.jpg.dat,13.2539,0.000000,1422.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001320.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001320.jpg.dat
001328.jpg,001328.jpg.dat,13.3344,0.000000,1419.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001328.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001328.jpg.dat
001336.jpg,001336.jpg.dat,13.4149,0.000000,1416.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001336.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001336.jpg.dat
001344.jpg,001344.jpg.dat,13.4954,0.000000,1413.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001344.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001344.jpg.dat
001352.jpg,001352.jpg.dat,13.5759,0.000000,1409.370000,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001352.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\unixal\S23_Y_2\001352.jpg.dat
