实验编号,照片,DAT,status,version,conversion_mm_per_pixel,point_count,point_count_reference,point_count_fraction,record_counts,error
S18_XY_2,000003.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000003.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000004.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000004.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000005.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000005.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000006.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000006.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000007.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000007.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000008.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000008.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000009.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000009.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000010.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000010.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000011.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000011.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000012.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000012.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000013.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000013.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000014.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000014.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000015.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000015.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000016.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000016.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000017.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000017.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000018.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000018.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000019.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000019.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000020.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000020.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000021.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000021.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000022.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000022.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000023.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000023.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000024.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000024.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000025.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000025.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000026.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000026.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000027.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000027.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000028.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000028.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000029.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000029.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000030.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000030.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000031.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000031.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000032.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000032.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000033.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000033.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000034.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000034.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000035.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000035.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000036.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000036.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000037.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000037.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000038.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000038.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000039.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000039.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
S18_XY_2,000040.jpg,D:\C盘迁移\Desktop\yuan\data\XY\picture-20250529\vertical_all_45°\PAPER\biaxal\S18_XY_2\000040.jpg.dat,DIC_FIELDS_AVAILABLE,19.2.0.0,0.087464,9314,9314,,"{'18': 9314, '53': 9314}",
