照片,时间/s,X向力/N,Y向力/N
000976.jpg,97.9033,0.000000,1507.800000
000984.jpg,98.7062,0.000000,1507.800000
000992.jpg,99.5090,0.000000,1508.300000
001000.jpg,100.3118,0.000000,1508.800000
001008.jpg,101.1147,0.000000,1509.300000
001016.jpg,101.9175,0.000000,1509.300000
001024.jpg,102.7203,0.000000,1510.300000
001032.jpg,103.5231,0.000000,1510.300000
001040.jpg,104.3260,0.000000,1510.300000
001048.jpg,105.1288,0.000000,1509.800000
001056.jpg,105.9316,0.000000,1509.673737
001064.jpg,106.7345,0.000000,1510.300000
001072.jpg,107.5373,0.000000,1510.300000
001080.jpg,108.3401,0.000000,1510.300000
001088.jpg,109.1429,0.000000,1509.800000
001096.jpg,109.9458,0.000000,1510.300000
001104.jpg,110.7486,0.000000,1510.300000
001112.jpg,111.5514,0.000000,1510.300000
001120.jpg,112.3543,0.000000,1510.300000
001128.jpg,113.1571,0.000000,1509.300000
001136.jpg,113.9599,0.000000,1509.800000
001144.jpg,114.7627,0.000000,1510.300000
001152.jpg,115.5656,0.000000,1509.800000
001160.jpg,116.3684,0.000000,1509.800000
001168.jpg,117.1712,0.000000,1509.800000
001176.jpg,117.9741,0.000000,1509.300000
001184.jpg,118.7769,0.000000,1509.300000
001192.jpg,119.5797,0.000000,1509.800000
001200.jpg,120.3825,0.000000,1509.800000
001208.jpg,121.1854,0.000000,1508.800000
001216.jpg,121.9882,0.000000,1509.300000
001224.jpg,122.7910,0.000000,1508.800000
001232.jpg,123.5938,0.000000,1509.300000
001240.jpg,124.3967,0.000000,1508.800000
001248.jpg,125.1995,0.000000,1508.300000
001256.jpg,126.0023,0.000000,1507.300000
001264.jpg,126.8052,0.000000,1507.300000
001272.jpg,127.6080,0.000000,1506.300000
001280.jpg,128.4108,0.000000,1505.800000
001288.jpg,129.2136,0.000000,1504.800000
001296.jpg,130.0165,0.000000,1504.300000
001304.jpg,130.8193,0.000000,1503.300000
001312.jpg,131.6221,0.000000,1503.300000
001320.jpg,132.4250,0.000000,1502.300000
001328.jpg,133.2278,0.000000,1502.300000
001336.jpg,134.0306,0.000000,1501.300000
001344.jpg,134.8334,0.000000,1501.300000
001352.jpg,135.6363,0.000000,1500.300000
001360.jpg,136.4391,0.000000,1499.300000
001368.jpg,137.2419,0.000000,1498.800000
001376.jpg,138.0448,0.000000,1498.300000
001384.jpg,138.8476,0.000000,1497.800000
001392.jpg,139.6504,0.000000,1497.300000
001400.jpg,140.4532,0.000000,1496.800000
001408.jpg,141.2561,0.000000,1495.800000
001416.jpg,142.0589,0.000000,1493.800000
001424.jpg,142.8617,0.000000,1492.300000
001432.jpg,143.6646,0.000000,1491.300000
001440.jpg,144.4674,0.000000,1490.300000
001448.jpg,145.2702,0.000000,1489.300000
001456.jpg,146.0730,0.000000,1487.800000
001464.jpg,146.8759,0.000000,1487.800000
001472.jpg,147.6787,0.000000,1486.800000
001480.jpg,148.4815,0.000000,1486.300000
001488.jpg,149.2844,0.000000,1484.300000
001496.jpg,150.0872,0.000000,1482.300000
001504.jpg,150.8900,0.000000,1481.300000
001512.jpg,151.6928,0.000000,1478.800000
001520.jpg,152.4957,0.000000,1477.300000
001528.jpg,153.2985,0.000000,1476.300000
001536.jpg,154.1013,0.000000,1474.800000
001544.jpg,154.9042,0.000000,1473.300000
001552.jpg,155.7070,0.000000,1471.300000
001560.jpg,156.5098,0.000000,1468.300000
001568.jpg,157.3126,0.000000,1466.300000
001576.jpg,158.1155,0.000000,1462.300000
001584.jpg,158.9183,0.000000,1459.800000
001592.jpg,159.7211,0.000000,1457.300000
001600.jpg,160.5239,0.000000,1453.800000
001608.jpg,161.3268,0.000000,1450.300000
001616.jpg,162.1296,0.000000,1447.300000
001624.jpg,162.9324,0.000000,1442.800000
001632.jpg,163.7353,0.000000,1438.300000
001640.jpg,164.5381,0.000000,1434.300000
001648.jpg,165.3409,0.000000,1429.300000
001656.jpg,166.1437,0.000000,1425.300000
001664.jpg,166.9466,0.000000,1419.800000
001672.jpg,167.7494,0.000000,1415.300000
001680.jpg,168.5522,0.000000,1410.300000
001688.jpg,169.3551,0.000000,1404.800000
001696.jpg,170.1579,0.000000,1398.355556
001704.jpg,170.9607,0.000000,1392.300000
001712.jpg,171.7635,0.000000,1385.800000
001720.jpg,172.5664,0.000000,1380.300000
001728.jpg,173.3692,0.000000,1373.300000
001736.jpg,174.1720,0.000000,1367.300000
001744.jpg,174.9749,0.000000,1362.370707
001752.jpg,175.7777,0.000000,1355.956566
001760.jpg,176.5805,0.000000,1350.300000
001768.jpg,177.3833,0.000000,1343.300000
001776.jpg,178.1862,0.000000,1332.214141
001784.jpg,178.9890,0.000000,313.300000
