照片,时间/s,X向力/N,Y向力/N
001112.jpg,11.1607,0.000000,1462.370000
001120.jpg,11.2412,0.000000,1460.870000
001128.jpg,11.3217,0.000000,1460.870000
001136.jpg,11.4022,0.000000,1459.370000
001144.jpg,11.4827,0.000000,1458.370000
001152.jpg,11.5633,0.000000,1456.870000
001160.jpg,11.6438,0.000000,1456.370000
001168.jpg,11.7243,0.000000,1454.370000
001176.jpg,11.8048,0.000000,1453.870000
001184.jpg,11.8853,0.000000,1452.870000
001192.jpg,11.9658,0.000000,1451.370000
001200.jpg,12.0463,0.000000,1450.370000
001208.jpg,12.1268,0.000000,1449.370000
001216.jpg,12.2073,0.000000,1447.370000
001224.jpg,12.2878,0.000000,1445.370000
001232.jpg,12.3683,0.000000,1443.870000
001240.jpg,12.4488,0.000000,1442.370000
001248.jpg,12.5293,0.000000,1440.870000
001256.jpg,12.6098,0.000000,1439.370000
001264.jpg,12.6903,0.000000,1437.370000
001272.jpg,12.7708,0.000000,1436.370000
001280.jpg,12.8513,0.000000,1434.370000
001288.jpg,12.9318,0.000000,1432.370000
001296.jpg,13.0123,0.000000,1430.370000
001304.jpg,13.0929,0.000000,1428.370000
001312.jpg,13.1734,0.000000,1425.370000
001320.jpg,13.2539,0.000000,1422.370000
001328.jpg,13.3344,0.000000,1419.370000
001336.jpg,13.4149,0.000000,1416.370000
001344.jpg,13.4954,0.000000,1413.370000
001352.jpg,13.5759,0.000000,1409.370000
001360.jpg,13.6564,0.000000,1405.175263
001368.jpg,13.7369,0.000000,1400.870000
001376.jpg,13.8174,0.000000,1396.370000
001384.jpg,13.8979,0.000000,1390.870000
001392.jpg,13.9784,0.000000,1385.370000
001400.jpg,14.0589,0.000000,1379.870000
001408.jpg,14.1394,0.000000,1373.870000
001416.jpg,14.2199,0.000000,1367.370000
001424.jpg,14.3004,0.000000,1360.370000
001432.jpg,14.3809,0.000000,1354.370000
001440.jpg,14.4614,0.000000,1345.870000
001448.jpg,14.5419,0.000000,1338.370000
001456.jpg,14.6225,0.000000,1330.370000
001464.jpg,14.7030,0.000000,1320.370000
001472.jpg,14.7835,0.000000,1312.870000
001480.jpg,14.8640,0.000000,1304.870000
001488.jpg,14.9445,0.000000,1296.370000
001496.jpg,15.0250,0.000000,1288.870000
001504.jpg,15.1055,0.000000,1281.870000
001512.jpg,15.1860,0.000000,1273.880526
001520.jpg,15.2665,0.000000,1266.870000
001528.jpg,15.3470,0.000000,1259.370000
